clip,time,pelvis,head,shoeMin,handMin,coatMin,packMin,spineAngle,headAngle,leftHandX,leftHandY,leftHandZ,rightHandX,rightHandY,rightHandZ
6,0.862500,0.181932,0.756578,0.004505,0.142206,0.049080,0.297207,28.087980,6.122599,-0.259442,0.282406,0.093705,0.259442,0.282406,0.093705
6,0.866667,0.184786,0.760203,0.004500,0.146355,0.051331,0.300295,27.887610,6.091364,-0.260068,0.286555,0.093497,0.260068,0.286555,0.093497
6,0.870833,0.187714,0.763908,0.004531,0.150586,0.053665,0.303460,27.684480,6.059465,-0.260704,0.290786,0.093298,0.260704,0.290786,0.093298
6,0.875000,0.190641,0.767618,0.004516,0.154827,0.056003,0.306629,27.478350,6.026879,-0.261350,0.295028,0.093083,0.261350,0.295028,0.093083
6,0.879167,0.193639,0.771404,0.004528,0.159148,0.058419,0.309872,27.269390,5.993631,-0.262004,0.299348,0.092877,0.262004,0.299348,0.092877
6,0.883333,0.196636,0.775194,0.004503,0.163476,0.060843,0.313119,27.057750,5.959742,-0.262668,0.303676,0.092654,0.262668,0.303676,0.092654
6,0.887500,0.199701,0.779055,0.004511,0.167876,0.063344,0.316436,26.843620,5.925217,-0.263339,0.308076,0.092442,0.263339,0.308076,0.092442
6,0.891667,0.202765,0.782918,0.004489,0.172279,0.065857,0.319757,26.627150,5.890111,-0.264019,0.312480,0.092215,0.264019,0.312480,0.092215
6,0.895833,0.205893,0.786847,0.004505,0.176748,0.068445,0.323144,26.408490,5.854403,-0.264705,0.316948,0.091999,0.264705,0.316948,0.091999
6,0.900000,0.209021,0.790776,0.004500,0.181216,0.071047,0.326347,26.187830,5.818133,-0.265398,0.321416,0.091769,0.265398,0.321416,0.091769
6,0.904167,0.212209,0.794769,0.004525,0.185746,0.073721,0.328341,25.964840,5.781250,-0.266099,0.325946,0.091549,0.266100,0.325946,0.091549
6,0.908333,0.215397,0.798764,0.004513,0.190280,0.076406,0.330320,25.739250,5.743735,-0.266810,0.330480,0.091313,0.266810,0.330481,0.091313
6,0.912500,0.218642,0.802817,0.004524,0.194874,0.079158,0.332343,25.511240,5.705596,-0.267528,0.335075,0.091086,0.267528,0.335075,0.091086
6,0.916667,0.221886,0.806872,0.004504,0.199469,0.081921,0.334355,25.281010,5.666862,-0.268254,0.339669,0.090844,0.268254,0.339670,0.090844
6,0.920833,0.225184,0.810979,0.004510,0.204116,0.084749,0.336408,25.048740,5.627565,-0.268986,0.344316,0.090611,0.268986,0.344316,0.090611
6,0.925000,0.228482,0.815087,0.004493,0.208760,0.087590,0.338452,24.814630,5.587751,-0.269725,0.348960,0.090366,0.269725,0.348960,0.090365
6,0.929167,0.231828,0.819241,0.004504,0.213448,0.090493,0.340536,24.578860,5.547417,-0.270469,0.353648,0.090130,0.270469,0.353648,0.090130
6,0.933333,0.235175,0.823394,0.004500,0.218128,0.093410,0.342613,24.341640,5.506600,-0.271218,0.358329,0.089883,0.271219,0.358329,0.089883
6,0.937500,0.238567,0.827590,0.004519,0.222850,0.096386,0.344726,24.102590,5.465259,-0.271974,0.363050,0.089645,0.271974,0.363050,0.089645
6,0.941667,0.241959,0.831786,0.004510,0.227570,0.099373,0.346828,23.861420,5.423337,-0.272738,0.367770,0.089392,0.272738,0.367770,0.089392
6,0.945833,0.245392,0.836023,0.004518,0.232327,0.102413,0.348961,23.618320,5.380860,-0.273508,0.372528,0.089147,0.273508,0.372528,0.089147
6,0.950000,0.248826,0.840257,0.004503,0.237079,0.105466,0.351086,23.373510,5.337869,-0.274284,0.377279,0.088890,0.274285,0.377279,0.088890
6,0.954167,0.252296,0.844525,0.004507,0.241861,0.108568,0.353240,23.127180,5.294395,-0.275066,0.382061,0.088640,0.275066,0.382061,0.088640
6,0.958333,0.255767,0.848789,0.004494,0.246633,0.111682,0.355388,22.879560,5.250476,-0.275852,0.386833,0.088380,0.275853,0.386833,0.088380
6,0.962500,0.259271,0.853082,0.004502,0.251427,0.114842,0.357564,22.630860,5.206142,-0.276642,0.391627,0.088129,0.276642,0.391627,0.088128
6,0.966667,0.262774,0.857369,0.004500,0.256207,0.118015,0.359737,22.381280,5.161442,-0.277435,0.396407,0.087868,0.277435,0.396407,0.087868
6,0.970833,0.266307,0.861682,0.004513,0.261005,0.121228,0.361932,22.130470,5.116282,-0.278232,0.401205,0.087615,0.278232,0.401205,0.087615
6,0.975000,0.269840,0.865990,0.004508,0.265795,0.124453,0.364119,21.878040,5.070632,-0.279036,0.405995,0.087351,0.279036,0.405995,0.087351
6,0.979167,0.273398,0.870319,0.004512,0.270600,0.127715,0.366325,21.624220,5.024511,-0.279846,0.410800,0.087092,0.279846,0.410800,0.087092
6,0.983333,0.276955,0.874643,0.004502,0.275393,0.130988,0.368525,21.369270,4.977967,-0.280660,0.415593,0.086824,0.280660,0.415593,0.086823
6,0.987500,0.280533,0.878982,0.004503,0.280192,0.134292,0.370742,21.113370,4.931047,-0.281478,0.420392,0.086561,0.281478,0.420392,0.086561
6,0.991667,0.284111,0.883314,0.004495,0.284976,0.137608,0.372956,20.856760,4.883761,-0.282298,0.425176,0.086291,0.282298,0.425176,0.086291
6,0.995833,0.287706,0.887655,0.004499,0.289758,0.140951,0.375185,20.599660,4.836192,-0.283120,0.429958,0.086028,0.283120,0.429958,0.086028
6,1.000000,0.291300,0.891987,0.004500,0.294520,0.144305,0.377413,20.342290,4.788339,-0.283942,0.434720,0.085760,0.283942,0.434720,0.085759
6,1.004167,0.294906,0.896325,0.004508,0.299278,0.147681,0.379650,20.084290,4.740161,-0.284768,0.439478,0.085496,0.284768,0.439478,0.085496
6,1.008333,0.298513,0.900656,0.004507,0.304020,0.151068,0.381884,19.825240,4.691557,-0.285599,0.444221,0.085224,0.285599,0.444221,0.085224
6,1.012500,0.302126,0.904988,0.004506,0.308755,0.154473,0.384122,19.565410,4.642606,-0.286433,0.448955,0.084956,0.286433,0.448955,0.084956
6,1.016667,0.305740,0.909313,0.004501,0.313471,0.157888,0.386358,19.305010,4.593333,-0.287270,0.453671,0.084681,0.287270,0.453671,0.084681
6,1.020833,0.309357,0.913632,0.004498,0.318171,0.161316,0.388597,19.044270,4.543776,-0.288110,0.458371,0.084411,0.288110,0.458371,0.084411
6,1.025000,0.312974,0.917943,0.004495,0.322849,0.164754,0.390836,18.783410,4.493986,-0.288949,0.463049,0.084136,0.288950,0.463049,0.084135
6,1.029167,0.316589,0.922242,0.004495,0.327502,0.168200,0.393077,18.522680,4.444009,-0.289789,0.467702,0.083865,0.289789,0.467702,0.083865
6,1.033333,0.320205,0.926531,0.004500,0.332130,0.171657,0.395320,18.262290,4.393875,-0.290628,0.472330,0.083593,0.290628,0.472330,0.083593
6,1.037500,0.323814,0.930806,0.004503,0.336730,0.175116,0.397559,18.001870,4.343521,-0.291467,0.476930,0.083324,0.291467,0.476930,0.083324
6,1.041667,0.327424,0.935072,0.004506,0.341310,0.178585,0.399798,17.741030,4.292867,-0.292310,0.481510,0.083049,0.292310,0.481510,0.083049
6,1.045833,0.331024,0.939320,0.004501,0.345858,0.182053,0.402027,17.480010,4.241967,-0.293154,0.486059,0.082776,0.293154,0.486059,0.082776
6,1.050000,0.334624,0.943558,0.004500,0.350383,0.185530,0.404257,17.219000,4.190835,-0.294000,0.490584,0.082500,0.294000,0.490584,0.082500
6,1.054167,0.338209,0.947772,0.004493,0.354869,0.189001,0.406476,16.958260,4.139562,-0.294846,0.495070,0.082226,0.294846,0.495070,0.082226
6,1.058333,0.341795,0.951976,0.004495,0.359329,0.192481,0.408700,16.698020,4.088168,-0.295691,0.499529,0.081951,0.295691,0.499529,0.081951
6,1.062500,0.345361,0.956149,0.004491,0.363741,0.195951,0.410910,16.438490,4.036705,-0.296533,0.503941,0.081679,0.296533,0.503941,0.081678
6,1.066667,0.348928,0.960311,0.004500,0.368124,0.199429,0.413127,16.179910,3.985205,-0.297373,0.508324,0.081407,0.297373,0.508324,0.081407
6,1.070833,0.352471,0.964440,0.004498,0.372456,0.202892,0.415325,15.921920,3.933612,-0.298211,0.512656,0.081137,0.298211,0.512656,0.081137
6,1.075000,0.356015,0.968559,0.004505,0.376763,0.206363,0.417527,15.664090,3.881826,-0.299051,0.516963,0.080865,0.299051,0.516964,0.080865
6,1.079167,0.359531,0.972641,0.004496,0.381017,0.209815,0.419704,15.406700,3.829909,-0.299891,0.521217,0.080592,0.299891,0.521217,0.080592
6,1.083333,0.363047,0.976712,0.004500,0.385244,0.213275,0.421887,15.149930,3.777902,-0.300730,0.525444,0.080319,0.300730,0.525444,0.080319
6,1.087500,0.366532,0.980741,0.004489,0.389410,0.216711,0.424045,14.894020,3.725855,-0.301567,0.529610,0.080046,0.301567,0.529610,0.080046
6,1.091667,0.370016,0.984758,0.004495,0.393545,0.220155,0.426210,14.639170,3.673806,-0.302402,0.533745,0.079776,0.302402,0.533745,0.079776
6,1.095833,0.373465,0.988729,0.004486,0.397613,0.223570,0.428349,14.385620,3.621806,-0.303232,0.537813,0.079506,0.303232,0.537813,0.079506
6,1.100000,0.376914,0.992687,0.004500,0.401648,0.226993,0.430497,14.133590,3.569901,-0.304058,0.541848,0.079241,0.304058,0.541848,0.079241
6,1.104167,0.380323,0.996594,0.004494,0.405612,0.230383,0.432613,13.882720,3.518014,-0.304881,0.545813,0.078974,0.304881,0.545813,0.078974
6,1.108333,0.383733,1.000491,0.004505,0.409549,0.233781,0.434735,13.632650,3.466061,-0.305702,0.549749,0.078709,0.305703,0.549749,0.078709
6,1.112500,0.387098,1.004334,0.004492,0.413411,0.237142,0.436820,13.383570,3.414091,-0.306523,0.553611,0.078441,0.306523,0.553612,0.078441
6,1.116667,0.390463,1.008165,0.004500,0.417243,0.240509,0.438914,13.135710,3.362151,-0.307340,0.557443,0.078177,0.307340,0.557443,0.078176
6,1.120833,0.393781,1.011938,0.004485,0.420996,0.243836,0.440969,12.889260,3.310285,-0.308154,0.561196,0.077910,0.308154,0.561196,0.077910
6,1.125000,0.397099,1.015700,0.004495,0.424715,0.247169,0.443035,12.644440,3.258545,-0.308964,0.564915,0.077649,0.308964,0.564915,0.077649
6,1.129167,0.400365,1.019398,0.004483,0.428350,0.250458,0.445060,12.401420,3.206960,-0.309768,0.568550,0.077386,0.309768,0.568550,0.077386
6,1.133333,0.403631,1.023084,0.004500,0.431949,0.253753,0.447098,12.160450,3.155605,-0.310565,0.572149,0.077132,0.310565,0.572149,0.077132
6,1.137500,0.406841,1.026704,0.004490,0.435460,0.256999,0.449091,11.921190,3.104376,-0.311358,0.575660,0.076874,0.311358,0.575660,0.076874
6,1.141667,0.410052,1.030314,0.004504,0.438940,0.260251,0.451093,11.683300,3.053210,-0.312148,0.579140,0.076621,0.312148,0.579140,0.076620
6,1.145833,0.413204,1.033855,0.004488,0.442330,0.263451,0.453047,11.446980,3.002147,-0.312934,0.582530,0.076362,0.312934,0.582530,0.076362
6,1.150000,0.416355,1.037384,0.004500,0.445688,0.266656,0.455011,11.212390,2.951241,-0.313715,0.585888,0.076110,0.313715,0.585888,0.076110
6,1.154167,0.419444,1.040841,0.004481,0.448950,0.269805,0.456924,10.979740,2.900507,-0.314492,0.589150,0.075854,0.314492,0.589150,0.075854
6,1.158333,0.422534,1.044286,0.004496,0.452178,0.272960,0.458850,10.749200,2.850030,-0.315262,0.592378,0.075607,0.315262,0.592378,0.075607
6,1.162500,0.425557,1.047655,0.004479,0.455306,0.276055,0.460724,10.520950,2.799830,-0.316026,0.595506,0.075357,0.316026,0.595507,0.075357
6,1.166667,0.428580,1.051013,0.004500,0.458400,0.279156,0.462612,10.295180,2.749938,-0.316782,0.598600,0.075117,0.316782,0.598600,0.075117
6,1.170833,0.431534,1.054291,0.004486,0.461391,0.282193,0.464444,10.071620,2.700316,-0.317531,0.601591,0.074872,0.317531,0.601591,0.074872
6,1.175000,0.434488,1.057560,0.004504,0.464351,0.285235,0.466288,9.849969,2.650872,-0.318275,0.604551,0.074635,0.318275,0.604551,0.074635
6,1.179167,0.437370,1.060746,0.004484,0.467206,0.288210,0.468072,9.630386,2.601651,-0.319014,0.607406,0.074391,0.319014,0.607406,0.074391
6,1.183333,0.440252,1.063923,0.004500,0.470029,0.291191,0.469869,9.413015,2.552694,-0.319746,0.610229,0.074156,0.319746,0.610229,0.074156
6,1.187500,0.443058,1.067014,0.004478,0.472745,0.294102,0.471604,9.198026,2.504037,-0.320471,0.612945,0.073915,0.320471,0.612945,0.073915
6,1.191667,0.445864,1.070096,0.004496,0.475429,0.297017,0.473354,8.985557,2.455720,-0.321190,0.615629,0.073686,0.321190,0.615629,0.073686
6,1.195833,0.448593,1.073090,0.004477,0.478001,0.299860,0.475041,8.775787,2.407782,-0.321900,0.618201,0.073451,0.321900,0.618201,0.073451
6,1.200000,0.451321,1.076074,0.004500,0.480542,0.302707,0.476744,8.568861,2.360264,-0.322602,0.620742,0.073231,0.322602,0.620742,0.073231
6,1.204167,0.453968,1.078969,0.004483,0.482969,0.305479,0.478381,8.364550,2.313112,-0.323296,0.623169,0.073003,0.323296,0.623169,0.073003
6,1.208333,0.456616,1.081854,0.004504,0.485366,0.308255,0.480031,8.162620,2.266258,-0.323982,0.625566,0.072786,0.323982,0.625567,0.072786
6,1.212500,0.459180,1.084648,0.004481,0.487650,0.310952,0.481613,7.963194,2.219725,-0.324661,0.627850,0.072560,0.324661,0.627850,0.072560
6,1.216667,0.461744,1.087433,0.004500,0.489904,0.313654,0.483209,7.766378,2.173558,-0.325332,0.630105,0.072346,0.325332,0.630105,0.072346
6,1.220833,0.464222,1.090123,0.004476,0.492044,0.316274,0.484734,7.572309,2.127798,-0.325995,0.632244,0.072124,0.325995,0.632244,0.072124
6,1.225000,0.466701,1.092806,0.004496,0.494154,0.318899,0.486276,7.381091,2.082469,-0.326649,0.634354,0.071916,0.326649,0.634355,0.071916
6,1.229167,0.469091,1.095393,0.004474,0.496148,0.321440,0.487746,7.192873,2.037621,-0.327295,0.636348,0.071702,0.327295,0.636349,0.071702
6,1.233333,0.471482,1.097971,0.004500,0.498115,0.323984,0.489233,7.007742,1.993280,-0.327932,0.638315,0.071504,0.327932,0.638315,0.071504
6,1.237500,0.473783,1.100452,0.004480,0.499963,0.326444,0.490646,6.825568,1.949393,-0.328559,0.640163,0.071297,0.328559,0.640163,0.071297
6,1.241667,0.476084,1.102925,0.004503,0.501784,0.328907,0.492074,6.646166,1.905906,-0.329178,0.641985,0.071103,0.329178,0.641985,0.071103
6,1.245833,0.478294,1.105300,0.004479,0.503489,0.331282,0.493426,6.469617,1.862849,-0.329786,0.643689,0.070898,0.329786,0.643689,0.070898
6,1.250000,0.480503,1.107668,0.004499,0.505167,0.333661,0.494794,6.295991,1.820253,-0.330386,0.645367,0.070708,0.330386,0.645367,0.070708
6,1.254167,0.482620,1.109936,0.004474,0.506730,0.335950,0.496085,6.125359,1.778147,-0.330976,0.646930,0.070509,0.330976,0.646930,0.070509
6,1.258333,0.484736,1.112197,0.004496,0.508269,0.338243,0.497393,5.957817,1.736553,-0.331557,0.648469,0.070326,0.331557,0.648469,0.070325
6,1.262500,0.486758,1.114358,0.004473,0.509692,0.340444,0.498622,5.793441,1.695510,-0.332129,0.649892,0.070134,0.332129,0.649892,0.070134
6,1.266667,0.488781,1.116511,0.004500,0.511095,0.342649,0.499869,5.632298,1.655030,-0.332692,0.651295,0.069961,0.332692,0.651295,0.069961
6,1.270833,0.490708,1.118564,0.004479,0.512381,0.344761,0.501037,5.474324,1.615106,-0.333245,0.652581,0.069778,0.333245,0.652581,0.069778
6,1.275000,0.492634,1.120610,0.004503,0.513645,0.346876,0.502221,5.319407,1.575651,-0.333786,0.653845,0.069610,0.333786,0.653845,0.069610
6,1.279167,0.494465,1.122555,0.004477,0.514793,0.348897,0.503325,5.167577,1.536719,-0.334317,0.654994,0.069430,0.334317,0.654994,0.069430
6,1.283333,0.496296,1.124494,0.004499,0.515924,0.350922,0.504445,5.018867,1.498323,-0.334837,0.656124,0.069266,0.334837,0.656124,0.069266
6,1.287500,0.498030,1.126331,0.004473,0.516942,0.352852,0.505485,4.873303,1.460474,-0.335348,0.657143,0.069092,0.335348,0.657143,0.069092
6,1.291667,0.499764,1.128162,0.004496,0.517947,0.354784,0.506541,4.730929,1.423206,-0.335848,0.658147,0.068936,0.335848,0.658147,0.068935
6,1.295833,0.501401,1.129892,0.004473,0.518843,0.356621,0.507516,4.591758,1.386549,-0.336339,0.659043,0.068770,0.336339,0.659043,0.068770
6,1.300000,0.503038,1.131617,0.004500,0.519729,0.358460,0.508507,4.455821,1.350503,-0.336820,0.659929,0.068623,0.336820,0.659929,0.068623
6,1.304167,0.504577,1.133240,0.004478,0.520505,0.360204,0.509418,4.323146,1.315066,-0.337291,0.660705,0.068466,0.337291,0.660706,0.068466
6,1.308333,0.506117,1.134858,0.004503,0.521267,0.361950,0.510346,4.193698,1.280178,-0.337750,0.661467,0.068325,0.337751,0.661467,0.068325
6,1.312500,0.507559,1.136375,0.004477,0.521921,0.363601,0.511192,4.067460,1.245865,-0.338198,0.662121,0.068173,0.338198,0.662121,0.068173
6,1.316667,0.509002,1.137888,0.004499,0.522568,0.365253,0.512054,3.944397,1.212152,-0.338634,0.662768,0.068037,0.338634,0.662768,0.068037
6,1.320833,0.510348,1.139301,0.004473,0.523114,0.366810,0.512836,3.824499,1.179041,-0.339060,0.663314,0.067891,0.339060,0.663314,0.067891
6,1.325000,0.511694,1.140710,0.004496,0.523659,0.368368,0.513633,3.707729,1.146555,-0.339475,0.663859,0.067762,0.339475,0.663859,0.067762
6,1.329167,0.512944,1.142020,0.004473,0.524111,0.369831,0.514350,3.594068,1.114688,-0.339880,0.664311,0.067623,0.339880,0.664311,0.067623
6,1.333333,0.514194,1.143326,0.004500,0.524568,0.371295,0.515082,3.483496,1.083475,-0.340276,0.664768,0.067503,0.340276,0.664768,0.067503
6,1.337500,0.515350,1.144534,0.004479,0.524929,0.372665,0.515734,3.376112,1.052895,-0.340662,0.665129,0.067374,0.340662,0.665129,0.067374
6,1.341667,0.516505,1.145739,0.004502,0.525283,0.374035,0.516404,3.272000,1.022930,-0.341035,0.665483,0.067261,0.341035,0.665483,0.067261
6,1.345833,0.517567,1.146847,0.004477,0.525544,0.375313,0.516995,3.171064,0.993583,-0.341397,0.665744,0.067138,0.341397,0.665744,0.067138
6,1.350000,0.518629,1.147953,0.004498,0.525811,0.376592,0.517601,3.073230,0.964854,-0.341748,0.666011,0.067031,0.341748,0.666012,0.067031
6,1.354167,0.519600,1.148965,0.004474,0.525999,0.377778,0.518130,2.978407,0.936764,-0.342087,0.666199,0.066914,0.342087,0.666199,0.066914
6,1.358333,0.520570,1.149973,0.004496,0.526203,0.378965,0.518673,2.886497,0.909289,-0.342415,0.666403,0.066813,0.342415,0.666403,0.066813
6,1.362500,0.521450,1.150890,0.004475,0.526340,0.380061,0.519141,2.797442,0.882466,-0.342733,0.666540,0.066702,0.342733,0.666540,0.066702
6,1.366667,0.522331,1.151805,0.004500,0.526503,0.381156,0.519621,2.711118,0.856275,-0.343041,0.666703,0.066607,0.343041,0.666703,0.066607
6,1.370833,0.523124,1.152629,0.004480,0.526593,0.382163,0.520029,2.627787,0.830719,-0.343340,0.666793,0.066504,0.343340,0.666793,0.066504
6,1.375000,0.523917,1.153452,0.004501,0.526687,0.383169,0.520451,2.547590,0.805815,-0.343628,0.666887,0.066420,0.343628,0.666887,0.066420
6,1.379167,0.524625,1.154188,0.004478,0.526710,0.384090,0.520803,2.470401,0.781554,-0.343906,0.666910,0.066327,0.343906,0.666910,0.066327
6,1.383333,0.525333,1.154922,0.004496,0.526754,0.385011,0.521168,2.396062,0.757918,-0.344173,0.666954,0.066249,0.344173,0.666954,0.066249
6,1.387500,0.525959,1.155572,0.004474,0.526746,0.385847,0.521465,2.324388,0.734896,-0.344428,0.666946,0.066161,0.344428,0.666946,0.066161
6,1.391667,0.526585,1.156221,0.004494,0.526773,0.386681,0.521773,2.255276,0.712496,-0.344672,0.666973,0.066087,0.344672,0.666973,0.066087
6,1.395833,0.527133,1.156790,0.004477,0.526763,0.387435,0.522014,2.188529,0.690704,-0.344904,0.666963,0.066003,0.344904,0.666963,0.066003
6,1.400000,0.527680,1.157357,0.004500,0.526800,0.388185,0.522266,2.124007,0.669513,-0.345126,0.667000,0.065931,0.345126,0.667000,0.065931
6,1.404167,0.528153,1.157848,0.004484,0.526799,0.388858,0.522454,2.062063,0.648940,-0.345338,0.666999,0.065853,0.345338,0.666999,0.065853
6,1.408333,0.528625,1.158338,0.004499,0.526825,0.389529,0.522657,2.002984,0.629023,-0.345543,0.667025,0.065793,0.345543,0.667025,0.065793
6,1.412500,0.529027,1.158756,0.004478,0.526808,0.390128,0.522800,1.946537,0.609720,-0.345738,0.667008,0.065727,0.345738,0.667008,0.065727
6,1.416667,0.529429,1.159172,0.004491,0.526821,0.390724,0.522956,1.892506,0.591036,-0.345925,0.667021,0.065676,0.345925,0.667021,0.065676
6,1.420833,0.529764,1.159521,0.004473,0.526798,0.391229,0.523054,1.840644,0.572925,-0.346101,0.666998,0.065616,0.346101,0.666998,0.065616
6,1.425000,0.530099,1.159870,0.004489,0.526807,0.391717,0.523162,1.790733,0.555385,-0.346268,0.667007,0.065569,0.346268,0.667007,0.065569
6,1.429167,0.530373,1.160155,0.004478,0.526786,0.392138,0.523216,1.742544,0.538398,-0.346425,0.666987,0.065512,0.346425,0.666987,0.065512
6,1.433333,0.530646,1.160440,0.004500,0.526800,0.392552,0.523278,1.695834,0.521927,-0.346571,0.667000,0.065463,0.346571,0.667000,0.065463
6,1.437500,0.530864,1.160668,0.004491,0.526789,0.392906,0.523291,1.651112,0.506030,-0.346708,0.666989,0.065409,0.346708,0.666989,0.065409
6,1.441667,0.531081,1.160895,0.004505,0.526807,0.393258,0.523316,1.608757,0.490744,-0.346837,0.667007,0.065371,0.346837,0.667008,0.065371
6,1.445833,0.531247,1.161071,0.004490,0.526801,0.393554,0.523300,1.568493,0.476045,-0.346958,0.667001,0.065330,0.346958,0.667001,0.065330
6,1.450000,0.531413,1.161245,0.004499,0.526816,0.393845,0.523292,1.530001,0.461889,-0.347071,0.667016,0.065300,0.347071,0.667016,0.065300
6,1.454167,0.531534,1.161375,0.004487,0.526808,0.394083,0.523245,1.492965,0.448253,-0.347177,0.667008,0.065266,0.347177,0.667008,0.065266
6,1.458333,0.531656,1.161504,0.004496,0.526816,0.394311,0.523204,1.457062,0.435088,-0.347276,0.667016,0.065240,0.347276,0.667016,0.065240
6,1.462500,0.531738,1.161594,0.004489,0.526802,0.394489,0.523128,1.422014,0.422376,-0.347367,0.667002,0.065207,0.347367,0.667002,0.065207
6,1.466667,0.531821,1.161683,0.004500,0.526800,0.394654,0.523055,1.387485,0.410072,-0.347451,0.667000,0.065178,0.347451,0.667000,0.065178
6,1.470833,0.531872,1.161741,0.004498,0.526785,0.394771,0.522955,1.353997,0.398249,-0.347526,0.666985,0.065146,0.347526,0.666985,0.065146
6,1.475000,0.531924,1.161798,0.004511,0.526791,0.394872,0.522862,1.322084,0.386972,-0.347594,0.666991,0.065125,0.347594,0.666991,0.065125
6,1.479167,0.531950,1.161831,0.004510,0.526789,0.394937,0.522750,1.291415,0.376207,-0.347654,0.666989,0.065105,0.347654,0.666989,0.065105
6,1.483333,0.531977,1.161863,0.004518,0.526800,0.394992,0.522642,1.261691,0.365877,-0.347708,0.667000,0.065091,0.347708,0.667000,0.065091
6,1.487500,0.531987,1.161878,0.004514,0.526802,0.395022,0.522521,1.232589,0.355956,-0.347757,0.667002,0.065077,0.347757,0.667002,0.065077
6,1.491667,0.531997,1.161893,0.004514,0.526808,0.395048,0.522401,1.203799,0.346400,-0.347800,0.667008,0.065066,0.347800,0.667008,0.065066
6,1.495833,0.531998,1.161899,0.004507,0.526805,0.395063,0.522273,1.175011,0.337152,-0.347839,0.667006,0.065054,0.347839,0.667006,0.065054
6,1.500000,0.532000,1.161906,0.004500,0.526800,0.395078,0.522142,1.145917,0.328164,-0.347875,0.667000,0.065041,0.347875,0.667000,0.065041
6,1.504167,0.532000,1.161910,0.004493,0.526791,0.395090,0.522010,1.116706,0.319530,-0.347905,0.666992,0.065027,0.347905,0.666992,0.065028
6,1.508333,0.532000,1.161915,0.004489,0.526787,0.395095,0.521879,1.087762,0.311341,-0.347929,0.666987,0.065015,0.347929,0.666988,0.065018
6,1.512500,0.532000,1.161919,0.004489,0.526786,0.395096,0.521749,1.059053,0.303537,-0.347948,0.666986,0.065005,0.347947,0.666987,0.065012
6,1.516667,0.532000,1.161924,0.004490,0.526787,0.395093,0.521620,1.030553,0.296048,-0.347963,0.666987,0.064998,0.347960,0.666989,0.065007
6,1.520833,0.532000,1.161928,0.004493,0.526789,0.395088,0.521492,1.002200,0.288825,-0.347973,0.666990,0.064993,0.347971,0.666992,0.065005
6,1.525000,0.532000,1.161932,0.004496,0.526793,0.395083,0.521364,0.973963,0.281800,-0.347982,0.666994,0.064992,0.347979,0.666995,0.065003
6,1.529167,0.532000,1.161936,0.004498,0.526797,0.395079,0.521237,0.945825,0.274912,-0.347989,0.666997,0.064995,0.347987,0.666998,0.065002
6,1.533333,0.532000,1.161939,0.004500,0.526800,0.395078,0.521110,0.917714,0.268113,-0.347995,0.667000,0.065002,0.347995,0.667000,0.065002
6,1.537500,0.532000,1.161943,0.004500,0.526798,0.395077,0.520983,0.889771,0.261549,-0.348003,0.666998,0.064989,0.348001,0.666999,0.064998
6,1.541667,0.532000,1.161947,0.004498,0.526788,0.395074,0.520857,0.862064,0.255337,-0.348011,0.666991,0.064948,0.348001,0.666997,0.064990
6,1.545833,0.532000,1.161950,0.004495,0.526777,0.395069,0.520732,0.834513,0.249364,-0.348018,0.666981,0.064896,0.347998,0.666995,0.064982
6,1.550000,0.532000,1.161953,0.004493,0.526767,0.395066,0.520608,0.807055,0.243561,-0.348023,0.666973,0.064855,0.347994,0.666992,0.064975
6,1.554167,0.532000,1.161956,0.004493,0.526764,0.395065,0.520483,0.779590,0.237786,-0.348021,0.666971,0.064843,0.347993,0.666992,0.064974
6,1.558333,0.532000,1.161959,0.004494,0.526773,0.395068,0.520359,0.752057,0.231936,-0.348013,0.666977,0.064881,0.347997,0.666994,0.064980
6,1.562500,0.532000,1.161962,0.004500,0.526797,0.395077,0.520234,0.724360,0.225936,-0.347984,0.666997,0.064987,0.348018,0.666999,0.064998
6,1.566667,0.532000,1.161965,0.004486,0.526813,0.395072,0.520108,0.696424,0.219642,-0.347945,0.667034,0.065182,0.348046,0.667010,0.065029
6,1.570833,0.532000,1.161968,0.004466,0.526830,0.395064,0.519981,0.668136,0.213157,-0.347878,0.667082,0.065434,0.348102,0.667024,0.065070
6,1.575000,0.532000,1.161970,0.004445,0.526850,0.395055,0.519853,0.639545,0.206603,-0.347807,0.667136,0.065713,0.348159,0.667039,0.065115
6,1.579167,0.532000,1.161973,0.004420,0.526873,0.395044,0.519724,0.610755,0.199961,-0.347702,0.667198,0.066036,0.348248,0.667056,0.065167
6,1.583333,0.532000,1.161976,0.004391,0.526901,0.395031,0.519595,0.581904,0.193206,-0.347588,0.667273,0.066421,0.348342,0.667078,0.065229
6,1.587500,0.532000,1.161978,0.004356,0.526934,0.395016,0.519467,0.553128,0.186331,-0.347430,0.667364,0.066884,0.348476,0.667104,0.065304
6,1.591667,0.532000,1.161980,0.004313,0.526975,0.394997,0.519338,0.524533,0.179306,-0.347259,0.667475,0.067443,0.348618,0.667135,0.065394
6,1.595833,0.532000,1.161982,0.004262,0.527025,0.394975,0.519203,0.496280,0.172117,-0.347036,0.667610,0.068115,0.348805,0.667173,0.065503
6,1.600000,0.532000,1.161984,0.004202,0.527084,0.394948,0.519070,0.468477,0.164741,-0.346795,0.667774,0.068919,0.349002,0.667219,0.065632
